datetime	Unnamed: 0	Unnamed: 0.1	city	country	nb_detected
23-03-2020_02-24-57_PM	9956.0	0.0	Goteborg	Sweden	1
23-03-2020_02-25-00_PM	9957.0	0.0	Goteborg	Sweden	0
23-03-2020_02-25-04_PM	9958.0	0.0	Goteborg	Sweden	0
23-03-2020_02-25-07_PM	9959.0	0.0	Goteborg	Sweden	1
23-03-2020_02-25-09_PM	9960.0	0.0	Goteborg	Sweden	0
23-03-2020_02-25-13_PM	9961.0	0.0	Overtornea 	Sweden	1
23-03-2020_02-27-02_PM	9962.0	0.0	Stockholm	Sweden	9
23-03-2020_02-27-06_PM	9963.0	0.0	Stockholm	Sweden	0
23-03-2020_02-27-09_PM	9964.0	0.0	Stockholm	Sweden	1
23-03-2020_02-27-12_PM	9965.0	0.0	Stockholm	Sweden	0
23-03-2020_02-27-14_PM	9966.0	0.0	Goteborg	Sweden	0
23-03-2020_02-27-17_PM	9967.0	0.0	Goteborg	Sweden	0
23-03-2020_02-27-19_PM	9968.0	0.0	Goteborg	Sweden	7
23-03-2020_02-27-22_PM	9969.0	0.0	Goteborg	Sweden	5
23-03-2020_02-27-25_PM	9970.0	0.0	Goteborg	Sweden	2
23-03-2020_02-27-27_PM	9971.0	0.0	Goteborg	Sweden	9
23-03-2020_02-27-30_PM	9972.0	0.0	Goteborg	Sweden	4
23-03-2020_02-27-33_PM	9973.0	0.0	Goteborg	Sweden	0
23-03-2020_02-27-35_PM	9974.0	0.0	Goteborg	Sweden	4
23-03-2020_02-27-54_PM	9975.0	0.0	Goteborg	Sweden	1
23-03-2020_02-28-10_PM	9976.0	0.0	Goteborg	Sweden	0
23-03-2020_02-28-13_PM	9977.0	0.0	Goteborg	Sweden	4
23-03-2020_02-28-16_PM	9978.0	0.0	Goteborg	Sweden	1
23-03-2020_02-28-19_PM	9979.0	0.0	Goteborg	Sweden	0
23-03-2020_02-28-22_PM	9980.0	0.0	Goteborg	Sweden	2
23-03-2020_02-28-24_PM	9981.0	0.0	Goteborg	Sweden	0
23-03-2020_02-30-04_PM	9982.0	0.0	Stockholm	Sweden	11
23-03-2020_02-30-09_PM	9983.0	0.0	Stockholm	Sweden	0
23-03-2020_02-33-02_PM	9984.0	0.0	Stockholm	Sweden	4
23-03-2020_02-33-07_PM	9985.0	0.0	Stockholm	Sweden	0
23-03-2020_02-33-10_PM	9986.0	0.0	Stockholm	Sweden	0
23-03-2020_02-33-13_PM	9987.0	0.0	Stockholm	Sweden	0
23-03-2020_02-33-15_PM	9988.0	0.0	Goteborg	Sweden	0
23-03-2020_02-33-18_PM	9989.0	0.0	Goteborg	Sweden	5
23-03-2020_02-33-22_PM	9990.0	0.0	Goteborg	Sweden	1
23-03-2020_02-33-25_PM	9991.0	0.0	Goteborg	Sweden	4
23-03-2020_02-33-28_PM	9992.0	0.0	Goteborg	Sweden	1
23-03-2020_02-33-31_PM	9993.0	0.0	Goteborg	Sweden	7
23-03-2020_02-33-34_PM	9994.0	0.0	Goteborg	Sweden	3
23-03-2020_02-33-39_PM	9995.0	0.0	Goteborg	Sweden	0
23-03-2020_02-33-42_PM	9996.0	0.0	Goteborg	Sweden	2
23-03-2020_02-33-45_PM	9997.0	0.0	Goteborg	Sweden	0
23-03-2020_02-33-48_PM	9998.0	0.0	Goteborg	Sweden	1
23-03-2020_02-33-52_PM	9999.0	0.0	Goteborg	Sweden	3
23-03-2020_02-33-55_PM	10000.0	0.0	Goteborg	Sweden	2
23-03-2020_02-33-58_PM	10001.0	0.0	Goteborg	Sweden	0
23-03-2020_02-34-01_PM	10002.0	0.0	Goteborg	Sweden	0
23-03-2020_02-34-04_PM	10003.0	0.0	Goteborg	Sweden	0
23-03-2020_02-34-07_PM	10004.0	0.0	Goteborg	Sweden	0
23-03-2020_02-34-10_PM	10005.0	0.0	Overtornea 	Sweden	0
23-03-2020_02-36-02_PM	10006.0	0.0	Stockholm	Sweden	2
23-03-2020_02-36-06_PM	10007.0	0.0	Stockholm	Sweden	0
23-03-2020_02-36-10_PM	10008.0	0.0	Stockholm	Sweden	0
23-03-2020_02-36-13_PM	10009.0	0.0	Stockholm	Sweden	0
23-03-2020_02-36-16_PM	10010.0	0.0	Goteborg	Sweden	0
23-03-2020_02-36-19_PM	10011.0	0.0	Goteborg	Sweden	4
23-03-2020_02-36-22_PM	10012.0	0.0	Goteborg	Sweden	11
23-03-2020_02-36-25_PM	10013.0	0.0	Goteborg	Sweden	9
23-03-2020_02-36-29_PM	10014.0	0.0	Goteborg	Sweden	1
23-03-2020_02-36-33_PM	10015.0	0.0	Goteborg	Sweden	12
23-03-2020_02-36-37_PM	10016.0	0.0	Goteborg	Sweden	5
23-03-2020_02-36-40_PM	10017.0	0.0	Goteborg	Sweden	0
23-03-2020_02-36-44_PM	10018.0	0.0	Goteborg	Sweden	1
23-03-2020_02-36-47_PM	10019.0	0.0	Goteborg	Sweden	3
23-03-2020_02-36-50_PM	10020.0	0.0	Goteborg	Sweden	0
23-03-2020_02-36-53_PM	10021.0	0.0	Goteborg	Sweden	0
23-03-2020_02-36-56_PM	10022.0	0.0	Goteborg	Sweden	1
23-03-2020_02-36-59_PM	10023.0	0.0	Goteborg	Sweden	0
23-03-2020_02-37-02_PM	10024.0	0.0	Goteborg	Sweden	0
23-03-2020_02-37-05_PM	10025.0	0.0	Goteborg	Sweden	0
23-03-2020_02-37-08_PM	10026.0	0.0	Goteborg	Sweden	0
23-03-2020_02-37-13_PM	10027.0	0.0	Overtornea 	Sweden	0
23-03-2020_02-39-02_PM	10028.0	0.0	Stockholm	Sweden	9
23-03-2020_02-39-07_PM	10029.0	0.0	Stockholm	Sweden	0
23-03-2020_02-39-10_PM	10030.0	0.0	Stockholm	Sweden	0
23-03-2020_02-39-14_PM	10031.0	0.0	Stockholm	Sweden	0
23-03-2020_02-39-18_PM	10032.0	0.0	Goteborg	Sweden	0
23-03-2020_02-39-21_PM	10033.0	0.0	Goteborg	Sweden	3
23-03-2020_02-39-27_PM	10034.0	0.0	Goteborg	Sweden	5
23-03-2020_02-39-32_PM	10035.0	0.0	Goteborg	Sweden	13
23-03-2020_02-39-38_PM	10036.0	0.0	Goteborg	Sweden	0
23-03-2020_02-39-48_PM	10037.0	0.0	Goteborg	Sweden	7
23-03-2020_02-39-54_PM	10038.0	0.0	Goteborg	Sweden	2
23-03-2020_02-39-58_PM	10039.0	0.0	Goteborg	Sweden	1
23-03-2020_02-40-04_PM	10040.0	0.0	Goteborg	Sweden	4
23-03-2020_02-40-10_PM	10041.0	0.0	Goteborg	Sweden	6
23-03-2020_02-40-17_PM	10042.0	0.0	Goteborg	Sweden	0
23-03-2020_02-40-21_PM	10043.0	0.0	Goteborg	Sweden	0
23-03-2020_02-40-25_PM	10044.0	0.0	Goteborg	Sweden	1
23-03-2020_02-40-30_PM	10045.0	0.0	Goteborg	Sweden	0
23-03-2020_02-40-34_PM	10046.0	0.0	Goteborg	Sweden	0
23-03-2020_02-40-37_PM	10047.0	0.0	Goteborg	Sweden	0
23-03-2020_02-40-41_PM	10048.0	0.0	Goteborg	Sweden	0
23-03-2020_02-40-44_PM	10049.0	0.0	Overtornea 	Sweden	0
23-03-2020_02-42-04_PM	10050.0	0.0	Stockholm	Sweden	1
23-03-2020_02-42-15_PM	10051.0	0.0	Stockholm	Sweden	0
23-03-2020_02-42-22_PM	10052.0	0.0	Stockholm	Sweden	0
23-03-2020_02-42-28_PM	10053.0	0.0	Stockholm	Sweden	0
23-03-2020_02-42-33_PM	10054.0	0.0	Goteborg	Sweden	0
23-03-2020_02-42-39_PM	10055.0	0.0	Goteborg	Sweden	5
23-03-2020_02-42-45_PM	10056.0	0.0	Goteborg	Sweden	3
23-03-2020_02-42-51_PM	10057.0	0.0	Goteborg	Sweden	5
23-03-2020_02-42-58_PM	10058.0	0.0	Goteborg	Sweden	1
23-03-2020_02-43-05_PM	10059.0	0.0	Goteborg	Sweden	8
23-03-2020_02-43-11_PM	10060.0	0.0	Goteborg	Sweden	5
23-03-2020_02-43-17_PM	10061.0	0.0	Goteborg	Sweden	0
23-03-2020_02-43-22_PM	10062.0	0.0	Goteborg	Sweden	2
23-03-2020_02-43-30_PM	10063.0	0.0	Goteborg	Sweden	6
23-03-2020_02-43-35_PM	10064.0	0.0	Goteborg	Sweden	0
23-03-2020_02-43-41_PM	10065.0	0.0	Goteborg	Sweden	4
23-03-2020_02-43-47_PM	10066.0	0.0	Goteborg	Sweden	2
23-03-2020_02-43-54_PM	10067.0	0.0	Goteborg	Sweden	0
23-03-2020_02-44-04_PM	10068.0	0.0	Goteborg	Sweden	0
23-03-2020_02-44-12_PM	10069.0	0.0	Goteborg	Sweden	0
23-03-2020_02-44-17_PM	10070.0	0.0	Goteborg	Sweden	0
23-03-2020_02-44-23_PM	10071.0	0.0	Overtornea 	Sweden	0
23-03-2020_02-45-03_PM	10072.0	0.0	Stockholm	Sweden	3
23-03-2020_02-45-09_PM	10073.0	0.0	Stockholm	Sweden	0
23-03-2020_02-45-15_PM	10074.0	0.0	Stockholm	Sweden	0
23-03-2020_02-45-20_PM	10075.0	0.0	Stockholm	Sweden	0
23-03-2020_02-45-24_PM	10076.0	0.0	Goteborg	Sweden	0
23-03-2020_02-45-29_PM	10077.0	0.0	Goteborg	Sweden	6
23-03-2020_02-45-34_PM	10078.0	0.0	Goteborg	Sweden	2
23-03-2020_02-45-38_PM	10079.0	0.0	Goteborg	Sweden	2
23-03-2020_02-45-43_PM	10080.0	0.0	Goteborg	Sweden	2
23-03-2020_02-45-48_PM	10081.0	0.0	Goteborg	Sweden	14
23-03-2020_02-45-53_PM	10082.0	0.0	Goteborg	Sweden	5
23-03-2020_02-45-58_PM	10083.0	0.0	Goteborg	Sweden	2
23-03-2020_02-46-03_PM	10084.0	0.0	Goteborg	Sweden	2
23-03-2020_02-46-08_PM	10085.0	0.0	Goteborg	Sweden	3
23-03-2020_02-46-13_PM	10086.0	0.0	Goteborg	Sweden	1
23-03-2020_02-46-19_PM	10087.0	0.0	Goteborg	Sweden	3
23-03-2020_02-46-24_PM	10088.0	0.0	Goteborg	Sweden	6
23-03-2020_02-46-29_PM	10089.0	0.0	Goteborg	Sweden	0
23-03-2020_02-46-34_PM	10090.0	0.0	Goteborg	Sweden	0
23-03-2020_02-46-41_PM	10091.0	0.0	Goteborg	Sweden	1
23-03-2020_02-46-46_PM	10092.0	0.0	Goteborg	Sweden	0
23-03-2020_02-46-52_PM	10093.0	0.0	Overtornea 	Sweden	0
23-03-2020_02-48-03_PM	10094.0	0.0	Stockholm	Sweden	4
23-03-2020_02-48-09_PM	10095.0	0.0	Stockholm	Sweden	0
23-03-2020_02-48-14_PM	10096.0	0.0	Stockholm	Sweden	0
23-03-2020_02-48-19_PM	10097.0	0.0	Stockholm	Sweden	0
23-03-2020_02-48-24_PM	10098.0	0.0	Goteborg	Sweden	0
23-03-2020_02-48-30_PM	10099.0	0.0	Goteborg	Sweden	5
23-03-2020_02-48-34_PM	10100.0	0.0	Goteborg	Sweden	5
23-03-2020_02-48-39_PM	10101.0	0.0	Goteborg	Sweden	8
23-03-2020_02-48-44_PM	10102.0	0.0	Goteborg	Sweden	2
23-03-2020_02-48-49_PM	10103.0	0.0	Goteborg	Sweden	13
23-03-2020_02-48-55_PM	10104.0	0.0	Goteborg	Sweden	7
23-03-2020_02-49-00_PM	10105.0	0.0	Goteborg	Sweden	0
23-03-2020_02-49-06_PM	10106.0	0.0	Goteborg	Sweden	2
23-03-2020_02-49-12_PM	10107.0	0.0	Goteborg	Sweden	2
23-03-2020_02-49-17_PM	10108.0	0.0	Goteborg	Sweden	0
23-03-2020_02-49-22_PM	10109.0	0.0	Goteborg	Sweden	2
23-03-2020_02-49-27_PM	10110.0	0.0	Goteborg	Sweden	1
23-03-2020_02-49-35_PM	10111.0	0.0	Goteborg	Sweden	0
23-03-2020_02-49-40_PM	10112.0	0.0	Goteborg	Sweden	0
23-03-2020_02-49-46_PM	10113.0	0.0	Goteborg	Sweden	0
23-03-2020_02-49-52_PM	10114.0	0.0	Goteborg	Sweden	0
23-03-2020_02-49-57_PM	10115.0	0.0	Overtornea 	Sweden	0
23-03-2020_02-51-02_PM	10116.0	0.0	Stockholm	Sweden	0
23-03-2020_02-51-06_PM	10117.0	0.0	Stockholm	Sweden	0
23-03-2020_02-51-09_PM	10118.0	0.0	Stockholm	Sweden	0
23-03-2020_02-51-11_PM	10119.0	0.0	Stockholm	Sweden	0
23-03-2020_02-51-14_PM	10120.0	0.0	Goteborg	Sweden	0
23-03-2020_02-51-17_PM	10121.0	0.0	Goteborg	Sweden	3
23-03-2020_02-51-21_PM	10122.0	0.0	Goteborg	Sweden	8
23-03-2020_02-51-24_PM	10123.0	0.0	Goteborg	Sweden	6
23-03-2020_02-51-27_PM	10124.0	0.0	Goteborg	Sweden	0
23-03-2020_02-51-30_PM	10125.0	0.0	Goteborg	Sweden	14
23-03-2020_02-51-32_PM	10126.0	0.0	Goteborg	Sweden	5
23-03-2020_02-51-35_PM	10127.0	0.0	Goteborg	Sweden	1
23-03-2020_02-51-38_PM	10128.0	0.0	Goteborg	Sweden	3
23-03-2020_02-51-42_PM	10129.0	0.0	Goteborg	Sweden	6
23-03-2020_02-51-45_PM	10130.0	0.0	Goteborg	Sweden	0
23-03-2020_02-51-49_PM	10131.0	0.0	Goteborg	Sweden	4
23-03-2020_02-51-53_PM	10132.0	0.0	Goteborg	Sweden	4
23-03-2020_02-51-57_PM	10133.0	0.0	Goteborg	Sweden	0
23-03-2020_02-52-02_PM	10134.0	0.0	Goteborg	Sweden	0
23-03-2020_02-52-06_PM	10135.0	0.0	Goteborg	Sweden	0
23-03-2020_02-52-09_PM	10136.0	0.0	Goteborg	Sweden	0
23-03-2020_02-52-14_PM	10137.0	0.0	Overtornea 	Sweden	0
23-03-2020_02-54-02_PM	10138.0	0.0	Stockholm	Sweden	2
23-03-2020_02-54-06_PM	10139.0	0.0	Stockholm	Sweden	0
23-03-2020_02-54-09_PM	10140.0	0.0	Stockholm	Sweden	0
23-03-2020_02-54-12_PM	10141.0	0.0	Stockholm	Sweden	0
23-03-2020_02-54-15_PM	10142.0	0.0	Goteborg	Sweden	0
23-03-2020_02-54-18_PM	10143.0	0.0	Goteborg	Sweden	6
23-03-2020_02-54-21_PM	10144.0	0.0	Goteborg	Sweden	8
23-03-2020_02-54-23_PM	10145.0	0.0	Goteborg	Sweden	9
23-03-2020_02-54-26_PM	10146.0	0.0	Goteborg	Sweden	2
23-03-2020_02-54-29_PM	10147.0	0.0	Goteborg	Sweden	8
23-03-2020_02-54-32_PM	10148.0	0.0	Goteborg	Sweden	10
23-03-2020_02-54-34_PM	10149.0	0.0	Goteborg	Sweden	1
23-03-2020_02-54-37_PM	10150.0	0.0	Goteborg	Sweden	1
23-03-2020_02-54-40_PM	10151.0	0.0	Goteborg	Sweden	8
23-03-2020_02-54-42_PM	10152.0	0.0	Goteborg	Sweden	0
23-03-2020_02-54-45_PM	10153.0	0.0	Goteborg	Sweden	0
23-03-2020_02-54-49_PM	10154.0	0.0	Goteborg	Sweden	1
23-03-2020_02-54-52_PM	10155.0	0.0	Goteborg	Sweden	0
23-03-2020_02-54-54_PM	10156.0	0.0	Goteborg	Sweden	0
23-03-2020_02-54-57_PM	10157.0	0.0	Goteborg	Sweden	0
23-03-2020_02-55-00_PM	10158.0	0.0	Goteborg	Sweden	0
23-03-2020_02-55-03_PM	10159.0	0.0	Overtornea 	Sweden	0
23-03-2020_02-57-02_PM	10160.0	0.0	Stockholm	Sweden	3
23-03-2020_02-57-06_PM	10161.0	0.0	Stockholm	Sweden	0
23-03-2020_02-57-08_PM	10162.0	0.0	Stockholm	Sweden	1
23-03-2020_02-57-11_PM	10163.0	0.0	Stockholm	Sweden	0
23-03-2020_02-57-14_PM	10164.0	0.0	Goteborg	Sweden	0
23-03-2020_02-57-16_PM	10165.0	0.0	Goteborg	Sweden	1
23-03-2020_02-57-19_PM	10166.0	0.0	Goteborg	Sweden	4
23-03-2020_02-57-21_PM	10167.0	0.0	Goteborg	Sweden	3
23-03-2020_02-57-24_PM	10168.0	0.0	Goteborg	Sweden	4
23-03-2020_02-57-27_PM	10169.0	0.0	Goteborg	Sweden	10
23-03-2020_02-57-29_PM	10170.0	0.0	Goteborg	Sweden	3
23-03-2020_02-57-32_PM	10171.0	0.0	Goteborg	Sweden	2
23-03-2020_02-57-34_PM	10172.0	0.0	Goteborg	Sweden	1
23-03-2020_02-57-37_PM	10173.0	0.0	Goteborg	Sweden	4
23-03-2020_02-57-39_PM	10174.0	0.0	Goteborg	Sweden	0
23-03-2020_02-57-42_PM	10175.0	0.0	Goteborg	Sweden	3
23-03-2020_02-57-45_PM	10176.0	0.0	Goteborg	Sweden	2
23-03-2020_02-57-47_PM	10177.0	0.0	Goteborg	Sweden	0
23-03-2020_02-57-50_PM	10178.0	0.0	Goteborg	Sweden	0
23-03-2020_02-57-53_PM	10179.0	0.0	Goteborg	Sweden	0
23-03-2020_02-57-55_PM	10180.0	0.0	Goteborg	Sweden	0
23-03-2020_02-57-58_PM	10181.0	0.0	Overtornea 	Sweden	0
23-03-2020_03-00-02_PM	10182.0	0.0	Stockholm	Sweden	7
23-03-2020_03-00-06_PM	10183.0	0.0	Stockholm	Sweden	0
23-03-2020_03-00-09_PM	10184.0	0.0	Stockholm	Sweden	1
23-03-2020_03-00-11_PM	10185.0	0.0	Stockholm	Sweden	0
23-03-2020_03-00-14_PM	10186.0	0.0	Goteborg	Sweden	0
23-03-2020_03-00-16_PM	10187.0	0.0	Goteborg	Sweden	2
23-03-2020_03-00-19_PM	10188.0	0.0	Goteborg	Sweden	4
23-03-2020_03-00-21_PM	10189.0	0.0	Goteborg	Sweden	4
23-03-2020_03-00-24_PM	10190.0	0.0	Goteborg	Sweden	2
23-03-2020_03-00-27_PM	10191.0	0.0	Goteborg	Sweden	12
23-03-2020_03-00-29_PM	10192.0	0.0	Goteborg	Sweden	8
23-03-2020_03-00-32_PM	10193.0	0.0	Goteborg	Sweden	0
23-03-2020_03-00-35_PM	10194.0	0.0	Goteborg	Sweden	1
23-03-2020_03-00-37_PM	10195.0	0.0	Goteborg	Sweden	6
23-03-2020_03-00-40_PM	10196.0	0.0	Goteborg	Sweden	0
23-03-2020_03-00-42_PM	10197.0	0.0	Goteborg	Sweden	2
23-03-2020_03-00-45_PM	10198.0	0.0	Goteborg	Sweden	2
23-03-2020_03-00-47_PM	10199.0	0.0	Goteborg	Sweden	0
23-03-2020_03-00-50_PM	10200.0	0.0	Goteborg	Sweden	0
23-03-2020_03-00-53_PM	10201.0	0.0	Goteborg	Sweden	0
23-03-2020_03-00-55_PM	10202.0	0.0	Goteborg	Sweden	0
23-03-2020_03-00-58_PM	10203.0	0.0	Overtornea 	Sweden	3
23-03-2020_03-03-02_PM	10204.0	0.0	Stockholm	Sweden	0
23-03-2020_03-03-06_PM	10205.0	0.0	Stockholm	Sweden	0
23-03-2020_03-03-08_PM	10206.0	0.0	Stockholm	Sweden	1
23-03-2020_03-03-11_PM	10207.0	0.0	Stockholm	Sweden	0
23-03-2020_03-03-14_PM	10208.0	0.0	Goteborg	Sweden	0
23-03-2020_03-03-17_PM	10209.0	0.0	Goteborg	Sweden	0
23-03-2020_03-03-19_PM	10210.0	0.0	Goteborg	Sweden	6
23-03-2020_03-03-22_PM	10211.0	0.0	Goteborg	Sweden	3
23-03-2020_03-03-25_PM	10212.0	0.0	Goteborg	Sweden	1
23-03-2020_03-03-28_PM	10213.0	0.0	Goteborg	Sweden	11
23-03-2020_03-03-31_PM	10214.0	0.0	Goteborg	Sweden	1
23-03-2020_03-03-34_PM	10215.0	0.0	Goteborg	Sweden	0
23-03-2020_03-03-36_PM	10216.0	0.0	Goteborg	Sweden	8
23-03-2020_03-03-40_PM	10217.0	0.0	Goteborg	Sweden	2
23-03-2020_03-03-42_PM	10218.0	0.0	Goteborg	Sweden	0
23-03-2020_03-03-45_PM	10219.0	0.0	Goteborg	Sweden	3
23-03-2020_03-03-48_PM	10220.0	0.0	Goteborg	Sweden	3
23-03-2020_03-03-50_PM	10221.0	0.0	Goteborg	Sweden	0
23-03-2020_03-03-53_PM	10222.0	0.0	Goteborg	Sweden	0
23-03-2020_03-03-56_PM	10223.0	0.0	Goteborg	Sweden	0
23-03-2020_03-03-58_PM	10224.0	0.0	Goteborg	Sweden	0
23-03-2020_03-04-01_PM	10225.0	0.0	Overtornea 	Sweden	1
23-03-2020_03-06-03_PM	10226.0	0.0	Stockholm	Sweden	2
23-03-2020_03-06-11_PM	10227.0	0.0	Stockholm	Sweden	0
23-03-2020_03-06-13_PM	10228.0	0.0	Stockholm	Sweden	0
23-03-2020_03-06-16_PM	10229.0	0.0	Stockholm	Sweden	0
23-03-2020_03-06-19_PM	10230.0	0.0	Goteborg	Sweden	0
23-03-2020_03-06-21_PM	10231.0	0.0	Goteborg	Sweden	3
23-03-2020_03-06-24_PM	10232.0	0.0	Goteborg	Sweden	2
23-03-2020_03-06-27_PM	10233.0	0.0	Goteborg	Sweden	12
23-03-2020_03-06-29_PM	10234.0	0.0	Goteborg	Sweden	4
23-03-2020_03-06-32_PM	10235.0	0.0	Goteborg	Sweden	5
23-03-2020_03-06-35_PM	10236.0	0.0	Goteborg	Sweden	2
23-03-2020_03-06-37_PM	10237.0	0.0	Goteborg	Sweden	1
23-03-2020_03-06-40_PM	10238.0	0.0	Goteborg	Sweden	0
23-03-2020_03-06-43_PM	10239.0	0.0	Goteborg	Sweden	4
23-03-2020_03-06-46_PM	10240.0	0.0	Goteborg	Sweden	1
23-03-2020_03-06-49_PM	10241.0	0.0	Goteborg	Sweden	2
23-03-2020_03-06-54_PM	10242.0	0.0	Goteborg	Sweden	1
23-03-2020_03-06-56_PM	10243.0	0.0	Goteborg	Sweden	0
23-03-2020_03-07-00_PM	10244.0	0.0	Goteborg	Sweden	0
23-03-2020_03-07-02_PM	10245.0	0.0	Goteborg	Sweden	0
23-03-2020_03-07-05_PM	10246.0	0.0	Goteborg	Sweden	0
23-03-2020_03-07-09_PM	10247.0	0.0	Overtornea 	Sweden	0
23-03-2020_03-09-02_PM	10248.0	0.0	Stockholm	Sweden	5
23-03-2020_03-09-08_PM	10249.0	0.0	Stockholm	Sweden	0
23-03-2020_03-09-13_PM	10250.0	0.0	Stockholm	Sweden	0
23-03-2020_03-09-17_PM	10251.0	0.0	Stockholm	Sweden	0
23-03-2020_03-09-21_PM	10252.0	0.0	Goteborg	Sweden	0
23-03-2020_03-09-24_PM	10253.0	0.0	Goteborg	Sweden	4
23-03-2020_03-09-28_PM	10254.0	0.0	Goteborg	Sweden	2
23-03-2020_03-09-33_PM	10255.0	0.0	Goteborg	Sweden	9
23-03-2020_03-09-36_PM	10256.0	0.0	Goteborg	Sweden	1
23-03-2020_03-09-39_PM	10257.0	0.0	Goteborg	Sweden	6
23-03-2020_03-09-42_PM	10258.0	0.0	Goteborg	Sweden	8
23-03-2020_03-09-45_PM	10259.0	0.0	Goteborg	Sweden	0
23-03-2020_03-09-49_PM	10260.0	0.0	Goteborg	Sweden	5
23-03-2020_03-09-53_PM	10261.0	0.0	Goteborg	Sweden	0
23-03-2020_03-09-56_PM	10262.0	0.0	Goteborg	Sweden	1
23-03-2020_03-10-00_PM	10263.0	0.0	Goteborg	Sweden	0
23-03-2020_03-10-03_PM	10264.0	0.0	Goteborg	Sweden	1
23-03-2020_03-10-06_PM	10265.0	0.0	Goteborg	Sweden	0
23-03-2020_03-10-09_PM	10266.0	0.0	Goteborg	Sweden	0
23-03-2020_03-10-13_PM	10267.0	0.0	Goteborg	Sweden	0
23-03-2020_03-10-16_PM	10268.0	0.0	Goteborg	Sweden	0
23-03-2020_03-10-19_PM	10269.0	0.0	Overtornea 	Sweden	0
23-03-2020_03-12-02_PM	10270.0	0.0	Stockholm	Sweden	10
23-03-2020_03-12-07_PM	10271.0	0.0	Stockholm	Sweden	0
23-03-2020_03-12-15_PM	10272.0	0.0	Stockholm	Sweden	0
23-03-2020_03-12-20_PM	10273.0	0.0	Stockholm	Sweden	0
23-03-2020_03-12-24_PM	10274.0	0.0	Goteborg	Sweden	0
23-03-2020_03-12-27_PM	10275.0	0.0	Goteborg	Sweden	5
23-03-2020_03-12-34_PM	10276.0	0.0	Goteborg	Sweden	6
23-03-2020_03-12-38_PM	10277.0	0.0	Goteborg	Sweden	3
23-03-2020_03-12-42_PM	10278.0	0.0	Goteborg	Sweden	1
23-03-2020_03-12-46_PM	10279.0	0.0	Goteborg	Sweden	10
23-03-2020_03-12-49_PM	10280.0	0.0	Goteborg	Sweden	7
23-03-2020_03-12-52_PM	10281.0	0.0	Goteborg	Sweden	0
23-03-2020_03-12-55_PM	10282.0	0.0	Goteborg	Sweden	2
23-03-2020_03-13-03_PM	10283.0	0.0	Goteborg	Sweden	2
23-03-2020_03-13-07_PM	10284.0	0.0	Goteborg	Sweden	1
23-03-2020_03-13-13_PM	10285.0	0.0	Goteborg	Sweden	4
23-03-2020_03-13-18_PM	10286.0	0.0	Goteborg	Sweden	3
23-03-2020_03-13-22_PM	10287.0	0.0	Goteborg	Sweden	0
23-03-2020_03-13-25_PM	10288.0	0.0	Goteborg	Sweden	0
23-03-2020_03-13-28_PM	10289.0	0.0	Goteborg	Sweden	0
23-03-2020_03-13-32_PM	10290.0	0.0	Goteborg	Sweden	0
23-03-2020_03-13-35_PM	10291.0	0.0	Overtornea 	Sweden	0
23-03-2020_03-15-02_PM	10292.0	0.0	Stockholm	Sweden	5
23-03-2020_03-15-06_PM	10293.0	0.0	Stockholm	Sweden	0
23-03-2020_03-18-02_PM	10294.0	0.0	Stockholm	Sweden	6
23-03-2020_03-18-06_PM	10295.0	0.0	Stockholm	Sweden	0
23-03-2020_03-18-09_PM	10296.0	0.0	Stockholm	Sweden	0
23-03-2020_03-18-12_PM	10297.0	0.0	Stockholm	Sweden	0
23-03-2020_03-18-15_PM	10298.0	0.0	Goteborg	Sweden	0
23-03-2020_03-18-17_PM	10299.0	0.0	Goteborg	Sweden	4
23-03-2020_03-18-20_PM	10300.0	0.0	Goteborg	Sweden	2
23-03-2020_03-18-23_PM	10301.0	0.0	Goteborg	Sweden	9
23-03-2020_03-18-26_PM	10302.0	0.0	Goteborg	Sweden	2
23-03-2020_03-18-30_PM	10303.0	0.0	Goteborg	Sweden	11
23-03-2020_03-18-33_PM	10304.0	0.0	Goteborg	Sweden	6
23-03-2020_03-18-35_PM	10305.0	0.0	Goteborg	Sweden	0
23-03-2020_03-18-38_PM	10306.0	0.0	Goteborg	Sweden	7
23-03-2020_03-18-41_PM	10307.0	0.0	Goteborg	Sweden	5
23-03-2020_03-18-44_PM	10308.0	0.0	Goteborg	Sweden	2
23-03-2020_03-18-47_PM	10309.0	0.0	Goteborg	Sweden	2
23-03-2020_03-18-49_PM	10310.0	0.0	Goteborg	Sweden	4
23-03-2020_03-18-52_PM	10311.0	0.0	Goteborg	Sweden	0
23-03-2020_03-18-55_PM	10312.0	0.0	Goteborg	Sweden	0
23-03-2020_03-18-58_PM	10313.0	0.0	Goteborg	Sweden	0
23-03-2020_03-19-01_PM	10314.0	0.0	Goteborg	Sweden	0
23-03-2020_03-19-03_PM	10315.0	0.0	Overtornea 	Sweden	0
23-03-2020_03-21-02_PM	10316.0	0.0	Stockholm	Sweden	8
23-03-2020_03-21-07_PM	10317.0	0.0	Stockholm	Sweden	0
23-03-2020_03-21-09_PM	10318.0	0.0	Stockholm	Sweden	0
23-03-2020_03-21-12_PM	10319.0	0.0	Stockholm	Sweden	0
23-03-2020_03-21-15_PM	10320.0	0.0	Goteborg	Sweden	0
23-03-2020_03-21-17_PM	10321.0	0.0	Goteborg	Sweden	7
23-03-2020_03-21-20_PM	10322.0	0.0	Goteborg	Sweden	5
